id_firm_rut,cat_year,amt_revenue_value,n_employees
13288515-K,2022,17126829.62,147
13291552-0,2018,17744849.03,129
13291552-0,2019,14726265.53,155
13291552-0,2020,14117655.38,109
13291552-0,2021,17142913.38,66
13291552-0,2022,12136260.36,78
13301421-7,2018,12547275.39,88
13301421-7,2019,15065374.01,74
13301421-7,2020,17794616.53,178
13301421-7,2021,17439843.95,52
13301421-7,2022,11270752.74,123
13314061-1,2018,4773991.48,93
13314061-1,2019,13131479.99,103
13314061-1,2020,15160942.88,10
13314061-1,2021,15958955.37,102
13314061-1,2022,15683261.22,112
13315375-6,2018,17648135.92,152
13315375-6,2019,8119387.01,188
13315375-6,2020,23463646.21,114
13315375-6,2021,10456120.71,10
13315375-6,2022,10828708.07,154
13321011-3,2018,8331133.73,26
13321011-3,2019,12733118.77,190
13321011-3,2020,14304640.5,137
13321011-3,2021,15033737.45,122
13321011-3,2022,19232675.57,61
13346277-5,2018,21516795.27,119
13346277-5,2019,15503015.11,145
13346277-5,2020,16799362.74,7
13346277-5,2021,16683308.02,8
13346277-5,2022,11120965.27,86
13349823-0,2018,12878413.83,148
13349823-0,2019,19536732.22,72
13349823-0,2020,13278393.15,119
13349823-0,2021,10270067.66,168
13349823-0,2022,19977387.69,171
13352979-9,2018,13145645.16,180
13352979-9,2019,12119047.01,9
13352979-9,2020,14336862.93,75
13352979-9,2021,13444824.38,78
13352979-9,2022,19680707.35,13
13363012-0,2018,12664426.62,21
13363012-0,2019,17873571.88,71
13363012-0,2020,14710814.61,197
13363012-0,2021,16329240.69,16
13363012-0,2022,21300383.33,186
13366304-5,2018,14585682.34,176
13366304-5,2019,20292701.62,42
13366304-5,2020,19403819.53,47
13366304-5,2021,16548838.07,50
13366304-5,2022,10515102.04,12
13367079-3,2018,17114666.22,16
13367079-3,2019,17739318.86,103
13367079-3,2020,14003438.7,50
13367079-3,2021,16292575.25,97
13367079-3,2022,17747032.48,43
13377325-8,2018,13695551.75,8
13377325-8,2019,10748259.76,65
13377325-8,2020,13396680.4,142
13377325-8,2021,24448619.7,54
13377325-8,2022,8692619.48,127
13380992-9,2018,10859064.63,166
13380992-9,2019,18136380.09,15
13380992-9,2020,11026593.4,157
13380992-9,2021,10428346.87,179
13380992-9,2022,15251311.77,93
13393701-3,2018,19105278.91,88
13393701-3,2019,16282104.2,200
13393701-3,2020,12718046.04,157
13393701-3,2021,14468091.3,66
13393701-3,2022,15604723.53,58
13403500-5,2018,14901333.87,95
13403500-5,2019,25974141.39,128
13403500-5,2020,17770639.99,25
13403500-5,2021,9508397.96,95
13403500-5,2022,11855518.89,188
13404248-6,2018,20902925.54,11
13404248-6,2019,20928534.59,13
13404248-6,2020,15000834.06,197
13404248-6,2021,14251948.92,149
13404248-6,2022,12562025.8,115
13404806-9,2018,21150614.54,151
13404806-9,2019,15614992.66,63
13404806-9,2020,18925516.88,122
13404806-9,2021,14240990.08,76
13404806-9,2022,19596149.76,97
13409930-5,2018,18447683.12,160
13409930-5,2019,10019302.01,55
13409930-5,2020,12363392.54,120
13409930-5,2021,23362485.34,60
13409930-5,2022,17228544.96,177
13412797-K,2018,17179084.88,7
13412797-K,2019,18906688.41,193
13412797-K,2020,18303414.03,161
13412797-K,2021,17632116.12,183
13412797-K,2022,13431377.01,109
13417886-8,2018,15997596.37,120
13417886-8,2019,14901111.08,81
13417886-8,2020,14440426.84,37
13417886-8,2021,9430549.77,102
13417886-8,2022,16885523.33,52
13441815-K,2018,12982615.99,199
13441815-K,2019,19648469.36,50
13441815-K,2020,14750725.29,71
13441815-K,2021,12116848.72,10
13441815-K,2022,17649156.49,149
13445517-9,2018,16490856.03,198
13445517-9,2019,13390202.03,87
13445517-9,2020,19957719.53,37
13445517-9,2021,19328976.3,6
13445517-9,2022,15461445.51,199
13482772-6,2018,15298023.06,177
13482772-6,2019,14182194.39,109
13482772-6,2020,18403278.64,15
13482772-6,2021,15743034.56,80
13482772-6,2022,10529114.97,56
13483887-6,2018,15568480.6,85
13483887-6,2019,16245105.89,193
13483887-6,2020,14706800.51,78
13483887-6,2021,15447393.16,124
13483887-6,2022,12843807.26,32
13491387-8,2018,18220876.79,157
13491387-8,2019,15318959.28,145
13491387-8,2020,15805111.67,33
13491387-8,2021,11944535.29,87
13491387-8,2022,12627749.11,146
13501747-7,2018,16340040.29,75
13501747-7,2019,11311669.66,38
13501747-7,2020,17089793.56,162
13501747-7,2021,17836467.34,138
13501747-7,2022,17109879.05,168
13504356-7,2018,12302572.36,59
13504356-7,2019,16285628.2,9
13504356-7,2020,18260488.27,70
13504356-7,2021,14219841.84,76
13504356-7,2022,11442907.68,191
13504597-7,2018,15718900.82,103
13504597-7,2019,14378639.73,143
13504597-7,2020,13991089,54
13504597-7,2021,17401439.42,67
13504597-7,2022,17446399.11,71
13508289-9,2018,10436999.79,64
13508289-9,2019,18283278.74,179
13508289-9,2020,18181083.94,183
13508289-9,2021,19689808.64,88
13508289-9,2022,17627653.8,40
13509581-8,2018,10344990.11,2
13509581-8,2019,16851577,77
13509581-8,2020,13619243.96,95
13509581-8,2021,16015701.58,120
13509581-8,2022,11188198.5,170
13510488-4,2018,17612596.56,81
13510488-4,2019,12512752.18,36
13510488-4,2020,13868350.98,54
13510488-4,2021,18249503,82
13510488-4,2022,12073373.65,54
13514812-1,2018,14527755.41,46
13514812-1,2019,15902036.95,115
13514812-1,2020,15315007.63,49
13514812-1,2021,18830441.01,9
13514812-1,2022,12017612.41,38
13515899-2,2018,17389152.95,105
13515899-2,2019,12993957.84,76
13515899-2,2020,20455840.3,51
13515899-2,2021,17354704.91,183
13515899-2,2022,17433377.52,177
13516148-9,2018,19612600.36,188
13516148-9,2019,15840306.47,104
13516148-9,2020,12019739.18,150
13516148-9,2021,16290667.82,148
13516148-9,2022,16741063.45,47
13519874-9,2018,15974090.36,34
13519874-9,2019,17197327.36,121
13519874-9,2020,17042525.74,63
13519874-9,2021,16685308.43,166
13519874-9,2022,19713948.14,147
13520231-2,2018,14111136.42,8
13520231-2,2019,11215783.01,53
13520231-2,2020,13152785.16,169
13520231-2,2021,15465657.29,15
13520231-2,2022,15059393.54,125
13526446-6,2018,9823657.58,87
13526446-6,2019,16589310.9,136
13526446-6,2020,14654508,25
13526446-6,2021,16651821.92,64
13526446-6,2022,14238546.34,15
13527731-2,2018,14176787.24,34
13527731-2,2019,13814835.48,196
13527731-2,2020,12783920.54,25
13527731-2,2021,11083831.13,9
13527731-2,2022,17420782.57,194
13542133-2,2018,18643743.66,117
13542133-2,2019,18181755.23,68
13542133-2,2020,15827955.95,69
13542133-2,2021,16068727.64,194
13542133-2,2022,14806364.95,49
13544601-7,2018,9421089.82,144
13544601-7,2019,9054457.06,114
13544601-7,2020,17166228.83,118
13544601-7,2021,13969951.26,171
13544601-7,2022,15375367.06,78
13545199-1,2018,11925899.36,86
13545199-1,2019,14088346.24,1
13545199-1,2020,13581882.49,137
13545199-1,2021,17060748.5,45
13545199-1,2022,12828476.61,170
13561494-7,2018,15060251.65,184
13561494-7,2019,12772282.42,101
13561494-7,2020,9507334.56,40
13561494-7,2021,16371088.53,159
13561494-7,2022,12330265.27,194
13565131-1,2018,11069229.05,131
13565131-1,2019,14944799.08,51
13565131-1,2020,15752336.58,130
13565131-1,2021,10335884.29,95
13565131-1,2022,19586817.7,147
13571507-7,2018,16959535.67,128
13571507-7,2019,13495096.02,163
13571507-7,2020,12518947.59,49
13571507-7,2021,9462917.48,179
13571507-7,2022,12353275.87,194
13579377-9,2018,9626424.28,6
13579377-9,2019,12869760.8,77
13579377-9,2020,9240326.45,41
13579377-9,2021,12260059.36,192
13579377-9,2022,14707774.48,87
13588101-5,2018,15393789.43,110
13588101-5,2019,12178660.24,124
13588101-5,2020,12071650.87,107
13588101-5,2021,13636037.61,164
13588101-5,2022,12699280.91,64
13590076-1,2018,14226157.23,115
13590076-1,2019,13346526.16,13
13590076-1,2020,18267938.18,39
13590076-1,2021,17943734.63,8
13590076-1,2022,15305253.26,119
13594584-6,2018,17896842.84,96
13594584-6,2019,18673028.15,139
13594584-6,2020,15769811.08,2
13594584-6,2021,15845669.55,75
13594584-6,2022,15894366.87,147
13594953-1,2018,7777034.83,89
13594953-1,2019,14864171.33,170
13594953-1,2020,10545159.56,155
13594953-1,2021,10501948.04,9
13594953-1,2022,15069801.95,82
13597686-5,2018,9684352.95,129
13597686-5,2019,20006156.32,66
13597686-5,2020,8049769.22,55
13597686-5,2021,14833307.53,67
13597686-5,2022,16332600.29,138
13600873-0,2018,17261216.3,117
13600873-0,2019,12739535.97,109
13600873-0,2020,15088100.26,109
13600873-0,2021,9951438.88,112
13600873-0,2022,13022946.95,65
13601632-6,2018,12650092.07,138
13601632-6,2019,15986606.68,98
13601632-6,2020,20880093.71,135
13601632-6,2021,15563944.76,161
13601632-6,2022,14984241.79,76
13608340-6,2018,6038196.71,48
13608340-6,2019,14146282.23,94
13608340-6,2020,10380623.76,98
13608340-6,2021,10913156.75,13
13608340-6,2022,9291568.92,9
13609311-8,2018,13838221,162
13609311-8,2019,20812046.35,11
13609311-8,2020,19510018.36,186
13609311-8,2021,17632697.76,109
13609311-8,2022,10003256.36,51
13613532-5,2018,15668438.91,95
13613532-5,2019,18747110.11,162
13613532-5,2020,13667501.82,120
13613532-5,2021,19384863.78,92
13613532-5,2022,13839362.48,111
13614080-9,2018,15395297.45,43
13614080-9,2019,8664145.19,118
13614080-9,2020,19445218.25,120
13614080-9,2021,16874025.45,92
13614080-9,2022,18253591.69,197
13615839-2,2018,11067655.91,4
13615839-2,2019,14084221.21,102
13615839-2,2020,16770893.4,27
13615839-2,2021,16806061.75,114
13615839-2,2022,13412558.67,148
13616875-4,2018,13297977.43,28
13616875-4,2019,16026886.22,152
13616875-4,2020,17833751.86,60
13616875-4,2021,19720374.67,37
13616875-4,2022,12922259.49,93
13617534-3,2018,23776362.89,113
13617534-3,2019,12619632.76,20
13617534-3,2020,20893405.81,8
13617534-3,2021,14911146.89,107
13617534-3,2022,12604621.86,47
13621045-9,2018,17559611.8,20
13621045-9,2019,13784175.8,195
13621045-9,2020,19287709.07,179
13621045-9,2021,21738435.43,84
13621045-9,2022,12750336.4,127
13622124-8,2018,11098491.31,7
13622124-8,2019,12826010.8,107
13622124-8,2020,23641755.02,1
13622124-8,2021,16541841.93,85
13622124-8,2022,14869827.78,100
13624045-5,2018,16156526.13,164
13624045-5,2019,11508854.67,58
13624045-5,2020,14484072.42,103
13624045-5,2021,17827238.81,22
13624045-5,2022,9518194.14,119
13626061-8,2018,24689300,198
13626061-8,2019,11318241.37,43
13626061-8,2020,11489996.36,54
13626061-8,2021,15237656.73,86
13626061-8,2022,17629659.6,128
13626550-4,2018,16253692.47,148
13626550-4,2019,18470680.24,168
13626550-4,2020,12694313.31,37
13626550-4,2021,17693079.48,152
13626550-4,2022,23596474.3,118
13629750-3,2018,16042295.12,117
13629750-3,2019,12114739.27,158
13629750-3,2020,12628023.28,7
13629750-3,2021,13504609.15,132
13629750-3,2022,21696778.36,39
13632879-4,2018,10105302.37,83
13632879-4,2019,13535779.73,49
13632879-4,2020,15811974,179
13632879-4,2021,12370710.59,141
13632879-4,2022,17254107.65,194
13636560-6,2018,19817675.17,104
13636560-6,2019,19902534.44,36
13636560-6,2020,15050595.84,135
13636560-6,2021,14428327.77,74
13636560-6,2022,17957334.37,181
13639920-9,2018,15072926.17,164
13639920-9,2019,15699210.56,159
13639920-9,2020,12011609.64,61
13639920-9,2021,14746882.52,164
13639920-9,2022,16840779.55,42
13642419-K,2018,8370354.11,10
13642419-K,2019,21043599.63,69
13642419-K,2020,17723175.6,125
13642419-K,2021,15299955.69,35
13642419-K,2022,22332450.87,96
13643985-5,2018,15167152.83,22
13643985-5,2019,19022849.19,98
13643985-5,2020,10723945.32,157
13643985-5,2021,10559384.46,102
13643985-5,2022,17336226.53,7
13646069-2,2018,10768459.25,17
13646069-2,2019,13951630.96,121
13646069-2,2020,18663545.48,48
13646069-2,2021,12636819.32,71
13646069-2,2022,12596972.86,114
13651262-5,2018,16966187.45,85
13651262-5,2019,14092193.11,157
13651262-5,2020,13829179.29,29
13651262-5,2021,10932178.16,27
13651262-5,2022,15961828.57,5
13682506-2,2018,12225006.92,174
13682506-2,2019,16783852.15,172
13682506-2,2020,11683564.53,185
13682506-2,2021,17250614.83,80
13682506-2,2022,14869496.27,55
13683132-1,2018,13196886.72,101
13683132-1,2019,13153296.8,68
13683132-1,2020,14632541.39,167
13683132-1,2021,9047142.12,186
13683132-1,2022,19092948.47,192
13684657-4,2018,16366554.61,131
13684657-4,2019,17986662.09,63
13684657-4,2020,12115893.57,15
13684657-4,2021,8109273.69,15
13684657-4,2022,16409976.45,101
13685064-4,2018,13048820.71,164
13685064-4,2019,20057239.66,111
13685064-4,2020,11745418.2,157
13685064-4,2021,14825201.24,144
13685064-4,2022,7205897.85,194
13688068-3,2018,19939898.65,30
13688068-3,2019,8655115.78,139
13688068-3,2020,12970109.63,17
13688068-3,2021,14507545.57,100
13688068-3,2022,22187714.42,102
13688881-1,2018,12259150,83
13688881-1,2019,16100893.68,177
13688881-1,2020,17715938.58,165
13688881-1,2021,15856858.92,14
13688881-1,2022,19696655.37,145
13692182-7,2018,13268760.03,53
13692182-7,2019,20321014.81,40
13692182-7,2020,19706147.43,46
13692182-7,2021,10242270.71,154
13692182-7,2022,15268538.61,104
13692727-2,2018,14930759.04,105
13692727-2,2019,15810459.73,190
13692727-2,2020,14709890.92,125
13692727-2,2021,16530178.94,185
13692727-2,2022,16461173.51,155
13705797-2,2018,15925063,2
13705797-2,2019,14203098.81,16
13705797-2,2020,23008472.13,198
13705797-2,2021,21186939.17,177
13705797-2,2022,18471735.47,7
13722925-0,2018,8772488.5,197
13722925-0,2019,15008100.62,72
13722925-0,2020,8203567.36,135
13722925-0,2021,10808150.67,105
13722925-0,2022,10469701,78
13726050-6,2018,19178006.8,125
13726050-6,2019,17193298.41,83
13726050-6,2020,13522406.25,83
13726050-6,2021,22663549.39,112
13726050-6,2022,10788239.13,98
13727045-5,2018,20189605.19,64
13727045-5,2019,13167151.26,62
13727045-5,2020,26746532.3,139
13727045-5,2021,14867353.44,151
13727045-5,2022,13121486.26,59
13729909-7,2018,11228024.78,165
13729909-7,2019,7797201.82,8
13729909-7,2020,9351440.24,15
13729909-7,2021,23313155.3,84
13729909-7,2022,9535534.15,157
13730845-2,2018,12099791.46,5
13730845-2,2019,5888695.79,19
13730845-2,2020,17950651.67,180
13730845-2,2021,17566795.52,36
13730845-2,2022,20043415.81,2
13732821-6,2018,16808899.89,126
13732821-6,2019,12862602.13,94
13732821-6,2020,10944926.22,42
13732821-6,2021,15868418.53,122
13732821-6,2022,13968888.01,169
13732915-8,2018,17015546.81,100
13732915-8,2019,11086590.6,175
13732915-8,2020,15557088.58,130
13732915-8,2021,18005409.77,152
13732915-8,2022,13460232.86,156
13732983-2,2018,17710741.61,182
13732983-2,2019,9101899.76,64
13732983-2,2020,7507143.93,194
13732983-2,2021,13852618.71,114
13732983-2,2022,12183135.66,19
13734335-5,2018,19562663.31,128
13734335-5,2019,19233614.53,123
13734335-5,2020,17116431.21,29
13734335-5,2021,16146583.2,109
13734335-5,2022,12627358.22,85
13734772-5,2018,13993990.09,45
13734772-5,2019,15736360.8,35
13734772-5,2020,13092813.22,100
13734772-5,2021,16502527.6,47
13734772-5,2022,13043885.31,82
13738848-0,2018,11893012,23
13738848-0,2019,17177459.99,140
13738848-0,2020,12278044.59,72
13738848-0,2021,10593272.5,129
13738848-0,2022,17152678.08,76
13739788-9,2018,12610672.49,95
13739788-9,2019,6913494.84,128
13739788-9,2020,10691871.77,68
13739788-9,2021,7488223.83,106
13739788-9,2022,14440128.22,150
13739817-6,2018,14780282.08,197
13739817-6,2019,17535492.37,29
13739817-6,2020,19440163.81,59
13739817-6,2021,13577246.22,98
13739817-6,2022,17538434.93,197
13740325-0,2018,18137162.82,48
13740325-0,2019,7488734.11,19
13740325-0,2020,10287100.15,57
13740325-0,2021,18158786.4,138
13740325-0,2022,11820099.11,11
13741124-5,2018,13120248.91,102
13741124-5,2019,17074295.13,177
13741124-5,2020,13162046.58,112
13741124-5,2021,23867508.35,171
13741124-5,2022,7073193.05,176
13741443-0,2018,15024293.76,7
13741443-0,2019,18169005.56,55
13741443-0,2020,18579978.53,103
13741443-0,2021,17379241.37,8
13741443-0,2022,6236994.14,63
13753878-4,2018,12466302.19,88
13753878-4,2019,13845308.29,180
13753878-4,2020,10889185.54,146
13753878-4,2021,22492852.59,72
13753878-4,2022,8712298.24,12
13754460-1,2018,7999473.43,89
13754460-1,2019,12454222.47,19
13754460-1,2020,15028383.65,79
13754460-1,2021,9583865.13,45
13754460-1,2022,13439101.3,63
13765883-6,2018,9616108.38,112
13765883-6,2019,18977831.17,135
13765883-6,2020,11044514.77,98
13765883-6,2021,14351114.64,107
13765883-6,2022,15556159.46,171
13776898-4,2018,20937240.04,108
13776898-4,2019,18167972.61,28
13776898-4,2020,12683663.67,81
13776898-4,2021,19067774.79,30
13776898-4,2022,17884630.2,88
13781944-9,2018,12066350.9,101
13781944-9,2019,9847834.51,156
13781944-9,2020,18929600.32,96
13781944-9,2021,18109959.92,84
13781944-9,2022,12256729.25,136
13791439-5,2018,15770514.52,112
13791439-5,2019,7703984.08,78
13791439-5,2020,16197321.44,59
13791439-5,2021,15760718.8,111
13791439-5,2022,14987974.05,40
13792036-0,2018,20193740.08,31
13792036-0,2019,18875546.73,133
13792036-0,2020,21739256.7,29
13792036-0,2021,14984263.48,70
13792036-0,2022,12890560.09,106
13793728-K,2018,18668948.29,64
13793728-K,2019,1802950.04,199
13793728-K,2020,9314940.09,49
13793728-K,2021,13987121.39,33
13793728-K,2022,17885341.7,50
13799962-5,2018,19833676.41,36
13799962-5,2019,11210651.59,94
13799962-5,2020,14869200.32,139
13799962-5,2021,11114248.1,86
13799962-5,2022,15105038.26,166
13802412-1,2018,19522264.29,158
13802412-1,2019,14742760.92,159
13802412-1,2020,15613022.84,81
13802412-1,2021,17857910.23,154
13802412-1,2022,14457230.04,114
13804389-4,2018,13511206.25,47
13804389-4,2019,13083600.67,75
13804389-4,2020,10296827.51,102
13804389-4,2021,10002290.94,42
13804389-4,2022,8097206.9,94
13806648-7,2018,11579268.06,17
13806648-7,2019,19560063.33,177
13806648-7,2020,17029629.14,56
13806648-7,2021,12467043.5,167
13806648-7,2022,12781108.34,6
13807014-K,2018,19450691.48,132
13807014-K,2019,10880995.19,155
13807014-K,2020,19640148.8,36
13807014-K,2021,14669752.47,161
13807014-K,2022,9147593.74,154
13808981-9,2018,10490822.88,2
13808981-9,2019,10307605.31,110
13808981-9,2020,11219505.54,18
13808981-9,2021,22416582.64,142
13808981-9,2022,17670657.07,78
13809167-8,2018,18954350.66,192
13809167-8,2019,17096333.84,76
13809167-8,2020,13396706.6,18
13809167-8,2021,15583132.6,54
13809167-8,2022,14011026.95,41
13810106-1,2018,13143009.32,37
13810106-1,2019,17318291.21,187
13810106-1,2020,15453483.95,27
13810106-1,2021,8899309.42,58
13810106-1,2022,14887262.47,163
13810176-2,2018,11571094.75,66
13810176-2,2019,14229163.54,151
13810176-2,2020,17323550.88,159
13810176-2,2021,11207967.22,146
13810176-2,2022,19409752.94,94
13821655-1,2018,8593070.68,144
13821655-1,2019,15572500.53,131
13821655-1,2020,13883314.77,19
13821655-1,2021,15691238.3,122
13821655-1,2022,17566983.25,9
13822383-3,2018,7950248.75,117
13822383-3,2019,17666641.47,53
13822383-3,2020,9047000.23,16
13822383-3,2021,10466821.59,192
13822383-3,2022,18284451.6,2
13833301-9,2018,15084503.49,107
13833301-9,2019,19361831.25,38
13833301-9,2020,11667631.68,105
13833301-9,2021,12115641.97,17
13833301-9,2022,17224732.99,47
13844421-K,2018,13730259.34,49
13844421-K,2019,13591700.47,152
13844421-K,2020,11810337.01,188
13844421-K,2021,12429942.39,125
13844421-K,2022,18740254.62,58
13849858-1,2018,13787469.03,126
13849858-1,2019,19033093.93,61
13849858-1,2020,12729206.7,98
13849858-1,2021,16604439.17,170
13849858-1,2022,13844318.94,153
13854694-2,2018,19062558.69,145
13854694-2,2019,14797436.05,199
13854694-2,2020,18296213.24,70
13854694-2,2021,11380053.02,17
13854694-2,2022,19149334.19,173
13857623-K,2018,13525504.57,44
13857623-K,2019,16271254.5,22
13857623-K,2020,14247782.02,84
13857623-K,2021,11620939.93,101
13857623-K,2022,12698898.01,42
13863753-0,2018,6095659.08,102
13863753-0,2019,11942211.31,148
13863753-0,2020,19916193.49,74
13863753-0,2021,13196935.6,9
13863753-0,2022,13363544.27,13
13872135-3,2018,11840759.52,41
13872135-3,2019,16283409.33,127
13872135-3,2020,16882355.39,12
13872135-3,2021,14329933.36,196
13872135-3,2022,14785306.53,39
13881417-3,2018,17585586.82,108
13881417-3,2019,13543997.36,197
13881417-3,2020,17865375.76,139
